datetime,total inflows,pool elevation,total release
12/21/1978,13511.48,3633.37988,17900
12/22/1978,11399.83,3633.30005,13900
12/23/1978,10847.92,3633.3501,7790
12/24/1978,9742.44,3633.44995,4060
12/25/1978,7699.35,3633.51001,3080
12/26/1978,7489.24,3633.38989,13000
12/27/1978,8467.94,3633.20996,18300
12/28/1978,7566.12,3633.03003,16700
12/29/1978,8620.93,3632.84009,19700
12/30/1978,9540.79,3632.80005,13300
12/31/1978,8061.00,3632.83008,6060
1/1/1979,6364.02,3632.73999,9730
1/2/1979,7831.99,3632.54004,19100
1/3/1979,7045.07,3632.32007,19000
1/4/1979,6786.48,3632.11011,18300
1/5/1979,7975.29,3631.93994,18400
1/6/1979,6413.76,3631.78003,14400
1/7/1979,8547.75,3631.75,10300
1/8/1979,7651.98,3631.56006,17700
1/9/1979,7670.95,3631.36011,18300
1/10/1979,7394.29,3631.20996,15300
1/11/1979,6562.09,3630.95996,19600
1/12/1979,10285.74,3630.83008,19900
1/13/1979,8160.93,3630.68994,16100
1/14/1979,9040.42,3630.62988,13100
1/15/1979,7827.13,3630.45996,16800
1/16/1979,9842.96,3630.31006,19300
1/17/1979,11415.63,3630.17993,21500
1/18/1979,11835.12,3630.11011,18100
1/19/1979,17957.38,3630.15991,17300
1/20/1979,19315.21,3630.3501,9750
1/21/1979,10553.51,3630.43994,6470
1/22/1979,10155.85,3630.41992,12200
1/23/1979,9853.85,3630.32007,16300
1/24/1979,8382.07,3630.13989,17500
1/25/1979,9019.29,3630,16700
1/26/1979,7354.81,3629.75,19900
1/27/1979,9910.14,3629.68994,14300
1/28/1979,8397.11,3629.6001,12900
1/29/1979,6894.56,3629.33008,20200
1/30/1979,8764.08,3629.09009,22700
1/31/1979,8320.43,3628.84009,22300
2/1/1979,8398.84,3628.62988,20100
2/2/1979,8635.04,3628.42993,20400
2/3/1979,8875.14,3628.29004,17700
2/4/1979,7848.68,3628.19995,12600
2/5/1979,6866.97,3627.96997,18200
2/6/1979,9588.76,3627.78003,21400
2/7/1979,8153.01,3627.56006,20200
2/8/1979,8336.65,3627.38989,18100
2/9/1979,9146.26,3627.26001,17000
2/10/1979,9966.20,3627.22998,12800
2/11/1979,9060.51,3627.21997,9980
2/12/1979,9907.40,3627.15991,14400
2/13/1979,6933.78,3627.06006,11000
2/14/1979,11616.25,3627.1001,11700
2/15/1979,12769.77,3627.04004,17500
2/16/1979,14548.92,3626.92993,21300
2/17/1979,18329.84,3627.04004,14400
2/18/1979,16193.10,3627.25,5370
2/19/1979,14000.68,3627.3501,7600
2/20/1979,13583.02,3627.40991,10600
2/21/1979,14690.73,3627.5,12000
2/22/1979,14463.07,3627.58008,11200
2/23/1979,12733.31,3627.62012,10900
2/24/1979,12750.76,3627.77002,5140
2/25/1979,11595.47,3627.8999,5010
2/26/1979,12810.73,3627.97998,10200
2/27/1979,8537.62,3627.92993,9440
2/28/1979,12256.31,3627.98999,10000
3/1/1979,11845.50,3628.04004,9970
3/2/1979,10695.27,3628.05005,10000
3/3/1979,14075.54,3628.21997,7280
3/4/1979,12991.78,3628.37988,5360
3/5/1979,13442.32,3628.53003,6630
3/6/1979,12092.67,3628.67993,4610
3/7/1979,11461.38,3628.87988,1100
3/8/1979,13178.77,3629.12988,1260
3/9/1979,13357.92,3629.37012,1300
3/10/1979,15412.74,3629.65991,908
3/11/1979,14886.75,3629.90991,1170
3/12/1979,13571.51,3630.13989,1030
3/13/1979,12473.97,3630.3501,1200
3/14/1979,13657.76,3630.6001,1020
3/15/1979,13291.62,3630.82007,1210
3/16/1979,14628.15,3631.06006,1030
3/17/1979,14772.70,3631.29004,924
3/18/1979,15382.16,3631.55005,878
3/19/1979,16996.27,3631.83008,2670
3/20/1979,15056.86,3632.05005,2650
3/21/1979,13517.65,3632.16992,5220
3/22/1979,17436.53,3632.36011,6600
3/23/1979,17805.39,3632.61011,3540
3/24/1979,19588.68,3632.93994,1620
3/25/1979,18834.43,3633.22998,1150
3/26/1979,18586.86,3633.48999,2610
3/27/1979,18687.83,3633.70996,5190
3/28/1979,22349.01,3634.08008,3840
3/29/1979,17463.14,3634.30005,3350
3/30/1979,21257.92,3634.61011,4890
3/31/1979,24225.34,3635.03003,2830
4/1/1979,25164.14,3635.48999,2180
4/2/1979,22799.71,3635.72998,6620
4/3/1979,23918.06,3635.97998,8220
4/4/1979,19532.48,3636.19995,4720
4/5/1979,20204.70,3636.5,2220
4/6/1979,17759.60,3636.75,1340
4/7/1979,20427.35,3637.09009,1210
4/8/1979,20575.15,3637.40991,1270
4/9/1979,21628.91,3637.66992,5240
4/10/1979,25619.40,3637.98999,7970
4/11/1979,24341.64,3638.20996,10200
4/12/1979,26388.09,3638.57007,5380
4/13/1979,21400.37,3638.80005,5110
4/14/1979,21846.19,3639.07007,6050
4/15/1979,22265.51,3639.3501,6060
4/16/1979,23921.03,3639.6499,6140
4/17/1979,26576.90,3640,6170
4/18/1979,27919.34,3640.36011,6040
4/19/1979,32222.60,3640.81006,6210
4/20/1979,34934.87,3641.31006,6260
4/21/1979,36413.51,3641.83008,6190
4/22/1979,34825.59,3642.27002,7080
4/23/1979,33932.65,3642.67993,9200
4/24/1979,34789.68,3643.12988,7160
4/25/1979,43023.95,3643.80005,6090
4/26/1979,42236.70,3644.37988,6550
4/27/1979,40098.75,3644.88989,6500
4/28/1979,36619.97,3645.36011,6100
4/29/1979,34974.32,3645.81006,6420
4/30/1979,35399.49,3646.28003,6240
5/1/1979,36486.54,3646.73999,6320
5/2/1979,34992.79,3647.1499,6150
5/3/1979,36245.64,3647.63989,5850
5/4/1979,34734.60,3648.09009,6080
5/5/1979,33813.66,3648.5,5900
5/6/1979,33870.39,3648.92993,5780
5/7/1979,33877.30,3649.37012,6320
5/8/1979,34705.15,3649.82007,6180
5/9/1979,38750.20,3650.3501,6370
5/10/1979,40298.78,3650.88989,5880
5/11/1979,36737.27,3651.33008,6110
5/12/1979,35756.24,3651.78003,5660
5/13/1979,33703.26,3652.17993,5680
5/14/1979,32236.49,3652.53003,6720
5/15/1979,31667.29,3652.8999,6300
5/16/1979,29152.02,3653.19995,7840
5/17/1979,29077.93,3653.5,8350
5/18/1979,32603.04,3653.88989,7580
5/19/1979,36303.27,3654.3501,7550
5/20/1979,41117.28,3654.92993,6180
5/21/1979,43987.41,3655.5,8110
5/22/1979,52911.61,3656.12012,14900
5/23/1979,59863.94,3656.83008,16300
5/24/1979,62359.00,3657.55005,15700
5/25/1979,64030.46,3658.27002,15800
5/26/1979,67159.25,3659.07007,12700
5/27/1979,68057.82,3659.92993,9060
5/28/1979,69318.12,3660.83008,7470
5/29/1979,73148.57,3661.78003,10100
5/30/1979,78668.28,3662.80005,11100
5/31/1979,79639.36,3663.76001,10800
6/1/1979,84234.06,3664.76001,8860
6/2/1979,78041.02,3665.6001,7960
6/3/1979,74579.45,3666.46997,6070
6/4/1979,62720.24,3667.12012,8430
6/5/1979,57400.33,3667.70996,7680
6/6/1979,54112.82,3668.25,10200
6/7/1979,53562.17,3668.82007,10600
6/8/1979,54946.42,3669.42993,10200
6/9/1979,60662.97,3670.18994,6970
6/10/1979,63201.44,3670.95996,7720
6/11/1979,63035.91,3671.6001,11700
6/12/1979,57061.41,3672.1001,14400
6/13/1979,53143.81,3672.55005,16100
6/14/1979,51191.95,3673.01001,14300
6/15/1979,50473.57,3673.47998,13200
6/16/1979,50971.09,3673.98999,10400
6/17/1979,55387.58,3674.62012,8000
6/18/1979,56672.76,3675.23999,8970
6/19/1979,59811.07,3675.92993,6940
6/20/1979,59692.77,3676.59009,7690
6/21/1979,53175.18,3677.09009,10100
6/22/1979,48076.41,3677.52002,10500
6/23/1979,43987.32,3677.93994,8370
6/24/1979,41891.16,3678.33008,8820
6/25/1979,40975.33,3678.67993,11100
6/26/1979,41003.66,3679.02002,12300
6/27/1979,41433.38,3679.38989,11400
6/28/1979,40731.21,3679.75,11100
6/29/1979,42467.78,3680.11011,14000
6/30/1979,40692.58,3680.3999,15600
7/1/1979,42179.73,3680.71997,12000
7/2/1979,42901.62,3681.04004,14100
7/3/1979,42591.47,3681.40991,9720
7/4/1979,43738.20,3681.84009,6390
7/5/1979,42207.72,3682.18994,9460
7/6/1979,40529.99,3682.5,11100
7/7/1979,38603.50,3682.81006,8530
7/8/1979,36586.71,3683.09009,8960
7/9/1979,35080.92,3683.31006,12500
7/10/1979,32200.85,3683.45996,13900
7/11/1979,34526.26,3683.68994,14300
7/12/1979,30864.28,3683.84009,14000
7/13/1979,30505.38,3684,14100
7/14/1979,28465.19,3684.13989,13500
7/15/1979,28027.53,3684.30005,12100
7/16/1979,26146.10,3684.38989,14600
7/17/1979,26421.63,3684.53003,12600
7/18/1979,23641.89,3684.62012,12000
7/19/1979,23085.38,3684.69995,12800
7/20/1979,20442.16,3684.71997,12200
7/21/1979,23452.81,3684.77002,17000
7/22/1979,19432.98,3684.73999,16800
7/23/1979,19772.24,3684.73999,16200
7/24/1979,19716.50,3684.73999,16900
7/25/1979,18650.99,3684.70996,17800
7/26/1979,16907.06,3684.62012,19100
7/27/1979,16857.45,3684.54004,19100
7/28/1979,16961.88,3684.46997,19200
7/29/1979,16691.13,3684.42993,16800
7/30/1979,14360.89,3684.33008,17600
7/31/1979,18091.33,3684.32007,18000
8/1/1979,15074.65,3684.25,17300
8/2/1979,15220.22,3684.1499,20600
8/3/1979,13885.24,3684.02002,20700
8/4/1979,14501.76,3683.90991,21200
8/5/1979,10253.46,3683.69995,20400
8/6/1979,22510.11,3683.78003,22800
8/7/1979,11727.16,3683.58008,23600
8/8/1979,11522.56,3683.40991,21900
8/9/1979,11008.70,3683.25,20900
8/10/1979,11186.72,3683.11011,19600
8/11/1979,7937.59,3682.95996,15000
8/12/1979,12669.84,3682.93994,14600
8/13/1979,7285.69,3682.84009,10400
8/14/1979,13229.22,3682.88989,10100
8/15/1979,7217.69,3682.80005,9020
8/16/1979,10287.69,3682.69995,16100
8/17/1979,7392.80,3682.47998,19800
8/18/1979,10574.64,3682.37012,17200
8/19/1979,9970.27,3682.27002,14600
8/20/1979,11508.92,3682.13989,20100
8/21/1979,9381.37,3682.04004,13700
8/22/1979,10858.39,3681.97998,13600
8/23/1979,9846.67,3681.90991,12300
8/24/1979,9900.79,3681.82007,14000
8/25/1979,10628.02,3681.73999,15100
8/26/1979,10985.04,3681.62012,18900
8/27/1979,9023.12,3681.41992,21500
8/28/1979,8682.42,3681.22998,20200
8/29/1979,8127.45,3681.08008,16400
8/30/1979,9452.69,3680.94995,17500
8/31/1979,8055.25,3680.79004,17200
9/1/1979,8835.55,3680.69995,14200
9/2/1979,7718.59,3680.6499,9460
9/3/1979,7204.54,3680.55005,12000
9/4/1979,7674.69,3680.40991,15400
9/5/1979,7683.34,3680.27002,16100
9/6/1979,7349.42,3680.12988,15800
9/7/1979,7140.62,3680.01001,14300
9/8/1979,6290.99,3679.87012,14300
9/9/1979,6924.01,3679.71997,16300
9/10/1979,6966.02,3679.57007,16500
9/11/1979,7886.32,3679.51001,11700
9/12/1979,5625.02,3679.3999,10700
9/13/1979,5576.35,3679.30005,9790
9/14/1979,6820.69,3679.26001,7870
9/15/1979,6038.66,3679.21997,6750
9/16/1979,5425.09,3679.16992,6340
9/17/1979,6005.91,3679.1001,8690
9/18/1979,8729.85,3679.08008,9890
9/19/1979,5166.51,3678.96997,9590
9/20/1979,7134.37,3678.8999,10600
9/21/1979,7014.34,3678.84009,9700
9/22/1979,5954.12,3678.71997,12000
9/23/1979,7071.52,3678.66992,9150
9/24/1979,6764.95,3678.56006,12800
9/25/1979,7081.10,3678.45996,12700
9/26/1979,7613.13,3678.37012,12900
9/27/1979,6257.51,3678.27002,11100
9/28/1979,6849.39,3678.20996,9290
9/29/1979,8379.53,3678.15991,11300
9/30/1979,6796.47,3678.1001,8820
10/1/1979,7620.67,3678.06006,9500
10/2/1979,6025.53,3677.92993,12800
10/3/1979,8916.60,3677.88989,11300
10/4/1979,7645.96,3677.84009,9470
10/5/1979,7978.42,3677.78003,11100
10/6/1979,6387.85,3677.71997,8450
10/7/1979,6710.54,3677.71997,5060
10/8/1979,6468.33,3677.62988,11500
10/9/1979,6859.62,3677.53003,12700
10/10/1979,7254.73,3677.41992,14100
10/11/1979,6413.08,3677.27002,15600
10/12/1979,6335.00,3677.1499,13700
10/13/1979,6546.92,3677.1001,9170
10/14/1979,4731.28,3677.08008,3910
10/15/1979,5365.76,3677.05005,5980
10/16/1979,6965.68,3677.06006,5720
10/17/1979,4824.71,3676.98999,7040
10/18/1979,5973.69,3676.92993,7910
10/19/1979,7545.11,3676.90991,7300
10/20/1979,9882.22,3677.02002,2980
10/21/1979,4170.76,3676.96997,4310
10/22/1979,5688.11,3676.87012,10500
10/23/1979,8187.33,3676.76001,15200
10/24/1979,7216.26,3676.63989,14100
10/25/1979,7418.68,3676.59009,9380
10/26/1979,9587.96,3676.59009,9700
10/27/1979,7254.80,3676.58008,6230
10/28/1979,6377.63,3676.53003,7580
10/29/1979,9095.65,3676.42993,16100
10/30/1979,8054.18,3676.27002,18400
10/31/1979,6987.70,3676.12988,14700
11/1/1979,6926.76,3675.94995,17600
11/2/1979,8165.92,3675.80005,18000
11/3/1979,6914.80,3675.65991,14800
11/4/1979,8196.30,3675.57007,13000
11/5/1979,10828.03,3675.5,15500
11/6/1979,8557.39,3675.34009,17200
11/7/1979,10186.32,3675.22998,17800
11/8/1979,13023.30,3675.25,14300
11/9/1979,8644.06,3675.1001,17600
11/10/1979,9789.95,3675.02002,15200
11/11/1979,9089.67,3675.05005,5900
11/12/1979,9022.91,3674.97998,12900
11/13/1979,9638.19,3674.90991,13800
11/14/1979,9002.95,3674.81006,14100
11/15/1979,9209.02,3674.72998,13400
11/16/1979,9058.55,3674.67993,11400
11/17/1979,7277.41,3674.63989,8400
11/18/1979,7562.31,3674.63989,6640
11/19/1979,6075.32,3674.54004,11200
11/20/1979,7021.88,3674.36011,18500
11/21/1979,9724.82,3674.30005,14700
11/22/1979,7467.97,3674.25,9550
11/23/1979,7178.47,3674.21997,7910
11/24/1979,4925.44,3674.04004,14200
11/25/1979,9165.67,3674,12700
11/26/1979,7796.31,3673.91992,13200
11/27/1979,8598.81,3673.88989,11200
11/28/1979,6477.14,3673.78003,12600
11/29/1979,6238.19,3673.62988,14500
11/30/1979,8008.62,3673.5,16500
12/1/1979,6299.37,3673.3501,15200
12/2/1979,7353.08,3673.21997,15500
12/3/1979,6200.88,3673.07007,14300
12/4/1979,8195.33,3672.98999,13600
12/5/1979,7326.66,3672.93994,9520
12/6/1979,9618.58,3672.88989,12100
12/7/1979,11149.37,3672.87012,12800
12/8/1979,10667.47,3672.87988,9770
12/9/1979,10739.66,3672.91992,7600
12/10/1979,7906.22,3672.75,17200
12/11/1979,13953.03,3672.72998,18300
12/12/1979,10273.11,3672.63989,16200
12/13/1979,9657.27,3672.54004,16000
12/14/1979,10285.78,3672.47998,14300
12/15/1979,8550.26,3672.46997,7600
12/16/1979,9671.78,3672.51001,6380
12/17/1979,8343.01,3672.48999,8220
12/18/1979,9064.16,3672.45996,10300
12/19/1979,8999.14,3672.42993,9920
12/20/1979,8477.64,3672.37988,10100
12/21/1979,9557.82,3672.36011,10000
12/22/1979,10664.11,3672.43994,5120
12/23/1979,9192.12,3672.45996,6560
12/24/1979,10888.43,3672.48999,8960
12/25/1979,10297.84,3672.6001,2020
12/26/1979,10183.10,3672.59009,10400
12/27/1979,10684.94,3672.58008,11400
12/28/1979,9188.71,3672.51001,12500
12/29/1979,7756.08,3672.51001,4790
12/30/1979,9718.80,3672.59009,2530
12/31/1979,9803.67,3672.67993,2130
1/1/1980,9248.96,3672.76001,2650
1/2/1980,8910.32,3672.76001,8560
1/3/1980,8213.92,3672.72998,9480
1/4/1980,8820.44,3672.69995,10200
1/5/1980,8275.22,3672.63989,10700
1/6/1980,9527.92,3672.66992,6670
1/7/1980,9707.34,3672.62012,12900
1/8/1980,8905.19,3672.53003,14400
1/9/1980,10310.85,3672.44995,16500
1/10/1980,12557.04,3672.55005,7910
1/11/1980,9958.63,3672.53003,10500
1/12/1980,8894.77,3672.58008,3680
1/13/1980,10787.67,3672.70996,1130
1/14/1980,9454.33,3672.79004,2150
1/15/1980,13476.15,3672.93994,5190
1/16/1980,12654.18,3673.03003,6800
1/17/1980,10767.10,3673.04004,8130
1/18/1980,19118.91,3673.21997,12300
1/19/1980,14124.11,3673.23999,14000
1/20/1980,11688.09,3673.25,10600
1/21/1980,11358.59,3673.19995,14800
1/22/1980,11129.22,3673.20996,10200
1/23/1980,11028.07,3673.21997,10300
1/24/1980,10112.89,3673.23999,8140
1/25/1980,9560.64,3673.28003,5810
1/26/1980,10321.58,3673.30005,8880
1/27/1980,8959.13,3673.31006,7090
1/28/1980,10815.31,3673.27002,14000
1/29/1980,10751.03,3673.17993,17100
1/30/1980,11201.55,3673.07007,18800
1/31/1980,11796.32,3673.03003,15000
2/1/1980,7406.82,3672.90991,13100
2/2/1980,8982.61,3672.87988,10400
2/3/1980,8704.67,3672.8999,6610
2/4/1980,9421.77,3672.90991,8950
2/5/1980,8305.25,3672.84009,12300
2/6/1980,13740.42,3672.8999,12100
2/7/1980,9819.68,3672.8999,8450
2/8/1980,9900.23,3672.86011,11300
2/9/1980,10644.82,3672.80005,14200
2/10/1980,10297.98,3672.75,13400
2/11/1980,9262.11,3672.68994,12700
2/12/1980,9429.44,3672.66992,10100
2/13/1980,10173.14,3672.6499,11300
2/14/1980,10752.63,3672.62988,12300
2/15/1980,11453.10,3672.62012,12700
2/16/1980,12843.49,3672.6499,10600
2/17/1980,12563.60,3672.71997,7780
2/18/1980,12977.51,3672.72998,12200
2/19/1980,14690.09,3672.83008,8780
2/20/1980,19037.62,3673.01001,10800
2/21/1980,17548.53,3673.04004,13200
2/22/1980,27075.39,3673.32007,13300
2/23/1980,20236.05,3673.42993,11000
2/24/1980,20177.49,3673.62012,9050
2/25/1980,19206.41,3673.75,11200
2/26/1980,21408.15,3673.93994,8510
2/27/1980,18936.27,3674.04004,9370
2/28/1980,16400.39,3674.12012,7320
2/29/1980,17620.94,3674.26001,7170
3/1/1980,12792.52,3674.30005,7650
3/2/1980,12223.92,3674.38989,4460
3/3/1980,13836.07,3674.48999,6810
3/4/1980,10898.88,3674.47998,9520
3/5/1980,13805.18,3674.55005,9810
3/6/1980,15835.58,3674.69995,7240
3/7/1980,13450.18,3674.79004,6020
3/8/1980,13614.69,3674.87012,7660
3/9/1980,12979.16,3675,3680
3/10/1980,14292.17,3675.06006,11000
3/11/1980,13631.01,3675.07007,12600
3/12/1980,14164.67,3675.13989,8900
3/13/1980,16556.32,3675.28003,8050
3/14/1980,12538.06,3675.31006,8610
3/15/1980,12282.31,3675.33008,9540
3/16/1980,13043.14,3675.37988,9490
3/17/1980,12973.03,3675.37988,12700
3/18/1980,12461.73,3675.37988,11500
3/19/1980,11298.99,3675.31006,14700
3/20/1980,12757.80,3675.29004,14300
3/21/1980,12838.72,3675.30005,12700
3/22/1980,12230.71,3675.3501,8660
3/23/1980,14301.10,3675.43994,9380
3/24/1980,13317.60,3675.43994,13600
3/25/1980,13062.90,3675.3999,16200
3/26/1980,13406.83,3675.37988,15700
3/27/1980,12071.33,3675.37988,11400
3/28/1980,12329.46,3675.44995,7550
3/29/1980,11262.53,3675.51001,6130
3/30/1980,9669.21,3675.54004,5310
3/31/1980,13203.98,3675.54004,14500
4/1/1980,8479.74,3675.40991,15300
4/2/1980,13483.42,3675.40991,15200
4/3/1980,11603.31,3675.41992,11100
4/4/1980,10831.93,3675.38989,12900
4/5/1980,9221.65,3675.37012,9680
4/6/1980,9815.40,3675.37012,9700
4/7/1980,12048.45,3675.36011,14100
4/8/1980,11829.38,3675.27002,18200
4/9/1980,11154.15,3675.22998,13600
4/10/1980,11858.28,3675.19995,15000
4/11/1980,11191.10,3675.12012,17400
4/12/1980,9711.62,3675.07007,11900
4/13/1980,9961.44,3674.8999,20800
4/14/1980,11737.08,3674.82007,17800
4/15/1980,12571.16,3674.76001,16900
4/16/1980,13595.18,3674.70996,18200
4/17/1980,13074.08,3674.68994,15200
4/18/1980,13850.09,3674.65991,15900
4/19/1980,15747.64,3674.75,9910
4/20/1980,17258.40,3674.90991,6750
4/21/1980,22648.71,3675.12012,11300
4/22/1980,20474.75,3675.20996,13400
4/23/1980,28518.30,3675.3999,17600
4/24/1980,35414.41,3675.70996,17800
4/25/1980,35235.21,3675.96997,18500
4/26/1980,35754.53,3676.29004,14300
4/27/1980,32835.21,3676.58008,11200
4/28/1980,36058.89,3676.90991,16200
4/29/1980,39947.43,3677.33008,14000
4/30/1980,37454.36,3677.63989,15300
5/1/1980,42461.49,3678.06006,14100
5/2/1980,41567.09,3678.47998,11500
5/3/1980,43051.75,3678.90991,11700
5/4/1980,42196.76,3679.37012,8810
5/5/1980,38354.61,3679.72998,10700
5/6/1980,41109.92,3680.12988,12500
5/7/1980,45850.54,3680.63989,11600
5/8/1980,43022.53,3681.06006,11200
5/9/1980,47239.06,3681.59009,10100
5/10/1980,50366.83,3682.15991,8450
5/11/1980,54636.48,3682.83008,7230
5/12/1980,49849.90,3683.3501,9840
5/13/1980,51840.71,3683.91992,10800
5/14/1980,51028.20,3684.37012,15700
5/15/1980,53557.88,3684.91992,12000
5/16/1980,48025.19,3685.36011,12800
5/17/1980,46735.33,3685.73999,16800
5/18/1980,45237.29,3686.08008,16900
5/19/1980,45057.16,3686.38989,19400
5/20/1980,43435.11,3686.76001,12800
5/21/1980,42211.17,3687.1499,11800
5/22/1980,42134.11,3687.54004,11900
5/23/1980,48342.08,3687.97998,16800
5/24/1980,55932.05,3688.54004,16800
5/25/1980,54826.21,3689.09009,11100
5/26/1980,60476.90,3689.66992,15800
5/27/1980,59002.67,3690.15991,19000
5/28/1980,54601.85,3690.58008,19000
5/29/1980,53804.36,3691,19600
5/30/1980,49796.87,3691.32007,20500
5/31/1980,52095.72,3691.71997,19000
6/1/1980,51269.86,3692.1499,12000
6/2/1980,50209.14,3692.48999,18900
6/3/1980,53091.27,3692.87988,19100
6/4/1980,50562.21,3693.21997,18100
6/5/1980,49990.06,3693.55005,21600
6/6/1980,48583.89,3693.8501,21700
6/7/1980,51570.02,3694.22998,20300
6/8/1980,52950.27,3694.6001,20900
6/9/1980,56001.56,3694.96997,24800
6/10/1980,55761.66,3695.32007,26200
6/11/1980,55505.39,3695.6499,26400
6/12/1980,62660.55,3696.12012,25800
6/13/1980,63072.98,3696.52002,28100
6/14/1980,67869.64,3696.96997,29600
6/15/1980,69055.57,3697.5,23900
6/16/1980,65816.69,3697.91992,26900
6/17/1980,62564.34,3698.23999,30700
6/18/1980,57963.63,3698.51001,29700
6/19/1980,55532.15,3698.83008,25200
6/20/1980,51791.59,3699.1499,21700
6/21/1980,49156.86,3699.62012,6880
6/22/1980,49274.99,3700.02002,13400
6/23/1980,44163.56,3700.22998,24400
6/24/1980,43798.02,3700.34009,32800
6/25/1980,44249.37,3700.54004,25300
6/26/1980,33333.30,3700.55005,31100
6/27/1980,36733.38,3700.56006,34500
6/28/1980,338.63,3700.15991,34100
6/29/1980,73296.28,3700.59009,34200
6/30/1980,27366.44,3700.5,33900
7/1/1980,32231.26,3700.45996,34200
7/2/1980,25945.71,3700.37988,31400
7/3/1980,27184.58,3700.34009,29100
7/4/1980,30311.97,3700.36011,27000
7/5/1980,26655.69,3700.33008,27700
7/6/1980,23415.77,3700.26001,28000
7/7/1980,33908.25,3700.30005,28800
7/8/1980,16290.68,3700.1499,27900
7/9/1980,23582.41,3700.11011,25500
7/10/1980,21142.40,3700.03003,26600
7/11/1980,17727.82,3699.91992,25800
7/12/1980,20695.17,3699.84009,26100
7/13/1980,11243.98,3699.66992,24600
7/14/1980,16379.12,3699.56006,24400
7/15/1980,13981.13,3699.42993,23800
7/16/1980,14020.58,3699.27002,26400
7/17/1980,14461.75,3699.12988,25100
7/18/1980,12789.24,3698.97998,24300
7/19/1980,12459.21,3698.84009,23100
7/20/1980,10915.41,3698.67993,23300
7/21/1980,11314.01,3698.52002,23700
7/22/1980,10295.77,3698.3501,23500
7/23/1980,6066.56,3698.12012,24500
7/24/1980,10020.98,3697.93994,24100
7/25/1980,7902.57,3697.75,22800
7/26/1980,2427.63,3697.5,22500
7/27/1980,12929.42,3697.3501,24400
7/28/1980,11268.69,3697.16992,25300
7/29/1980,1346.30,3696.87988,24800
7/30/1980,3786.34,3696.61011,25500
7/31/1980,8302.80,3696.3999,24900
8/1/1980,2428.97,3696.12988,24100
8/2/1980,7074.16,3695.90991,24500
8/3/1980,12913.84,3695.78003,22500
8/4/1980,4254.30,3695.55005,22500
8/5/1980,6149.33,3695.34009,22600
